Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
1563,0,-1.96534,31.8482,-459.655,89653.1,-30.5493,-143.271,-0.05926,-195.044,0
1564,0,-3.63923,30.5493,-472.526,92200.6,-1255.49,-430.593,-2.6515,-195.122,0
1565,0,-6.1093,28.1596,-479.521,93817.7,-2923.32,-1336.81,-6.09479,-195.648,0
1566,0,-7.20196,25.0194,-481.095,94549.8,-4499.78,-1755.92,-9.3561,-196.531,0
1567,0,-8.45796,22.7757,-476.627,93923.1,-6025.31,-1957.28,-12.6455,-197.058,0
1568,0,-10.4697,20.0507,-471.4,92868.4,-7681.08,-2288.86,-16.298,-197.006,0
1569,0,-11.4737,19.5433,-466.115,91759.3,-9166.54,-2741.81,-19.669,-196.859,0
1570,0,-11.0942,18.6449,-460.933,90460.8,-10397.2,-2816.72,-22.5595,-196.255,0
1571,0,-11.6413,17.2872,-456.206,89255.1,-11350.5,-3081.16,-24.8806,-195.646,0
1572,0,-12.4202,17.7475,-455.206,88984.5,-11831.1,-3030.12,-25.99,-195.482,0
1573,0,-13.1299,17.0936,-457.347,89307.8,-12589.7,-3125.78,-27.527,-195.274,0
1574,0,-13.7219,16.7279,-459.226,89630.1,-13423.8,-3519.44,-29.2311,-195.176,0
1575,0,-13.9322,15.8482,-459.925,89725.8,-14264.6,-3773.98,-31.015,-195.088,0
1576,0,-14.8825,15.0686,-459.84,89633.5,-14517.4,-3702.18,-31.5707,-194.923,0
1577,0,-14.5917,15.7526,-458.937,89444.5,-14647.1,-3762.08,-31.9152,-194.895,0
1578,0,-14.7933,15.3156,-458.996,89364.3,-14958.8,-3736.61,-32.5903,-194.695,0
1579,0,-16.0901,15.6733,-458.233,88948.2,-15126.6,-3869.98,-33.0108,-194.111,0
1580,0,-16.1333,15.7756,-456.217,88259.1,-15033.2,-4052.67,-32.9514,-193.458,0
1581,0,-15.9436,15.7116,-454.401,87586.8,-14567.3,-3800.18,-32.0582,-192.752,0
1582,0,-15.1188,16.4986,-454.313,87179.4,-14104.3,-3593.8,-31.0455,-191.893,0
1583,0,-13.2174,16.03,-454.786,86865.2,-13707,-3554.38,-30.1389,-191.002,0
1584,0,-12.392,16.9079,-453.311,86356.4,-13084.3,-3341,-28.8635,-190.501,0
1585,0,-11.8638,16.929,-452.524,85980,-12536.2,-3485.81,-27.7031,-190.001,0
1586,0,-12.3224,17.9888,-453.649,85975.3,-11934.6,-3132.59,-26.3087,-189.52,0
1587,0,-11.8111,17.6581,-455.134,85988.2,-11132.5,-2927.53,-24.4604,-188.929,0
1588,0,-9.76265,18.1265,-456.653,86223.8,-10241,-2692.51,-22.4278,-188.817,0
1589,0,-8.45337,18.6483,-460.268,86584.7,-9473.3,-2411.89,-20.5825,-188.118,0
1590,0,-7.59364,19.062,-461.493,86515.8,-9066.51,-2077.23,-19.6459,-187.469,0
1591,0,-8.08172,20.6184,-459.652,85987.4,-8919.56,-2276.19,-19.4049,-187.07,0
1592,0,-7.14794,21.2333,-458.692,85597.5,-8673.72,-2615.03,-18.9097,-186.612,0
1593,0,-7.74082,22.487,-458.631,85658,-8491.65,-2298.13,-18.5153,-186.769,0
1594,0,-8.97636,22.9948,-459.981,85908.6,-8462.73,-2714.93,-18.398,-186.766,0
1595,0,-9.39914,24.0761,-460.09,85990.9,-8482.8,-2558.69,-18.4373,-186.9,0
1596,0,-9.55949,24.6822,-460.24,86009.1,-8365.07,-2806,-18.1755,-186.879,0
1597,0,-8.94201,25.8331,-460.746,86260.4,-8129.78,-2634.68,-17.6448,-187.219,0
1598,0,-9.36487,27.6878,-461.425,86394,-8111.14,-2770.92,-17.5784,-187.233,0
1599,0,-10.0718,28.8566,-461.51,86437.2,-8203.88,-2561.15,-17.7764,-187.292,0
1600,0,-10.8744,29.7502,-456.571,85547.4,-8201.19,-2831.56,-17.9614,-187.369,0
1601,0,0,0,0,0,0,0,0,0,0
1602,0,0,0,0,0,0,0,0,0,0
1603,0,0,0,0,0,0,0,0,0,0
1604,0,0,0,0,0,0,0,0,0,0
1605,0,0,0,0,0,0,0,0,0,0
1606,0,0,0,0,0,0,0,0,0,0
1607,0,0,0,0,0,0,0,0,0,0
1608,0,0,0,0,0,0,0,0,0,0
1609,0,0,0,0,0,0,0,0,0,0
1610,0,0,0,0,0,0,0,0,0,0
1611,0,0,0,0,0,0,0,0,0,0
1612,0,0,0,0,0,0,0,0,0,0
1613,0,0,0,0,0,0,0,0,0,0
1614,0,0,0,0,0,0,0,0,0,0
1615,0,0,0,0,0,0,0,0,0,0
1616,0,0,0,0,0,0,0,0,0,0
1617,0,0,0,0,0,0,0,0,0,0
1618,0,0,0,0,0,0,0,0,0,0
1619,0,0,0,0,0,0,0,0,0,0
1620,0,0,0,0,0,0,0,0,0,0
1621,0,0,0,0,0,0,0,0,0,0
1622,0,0,0,0,0,0,0,0,0,0
1623,0,0,0,0,0,0,0,0,0,0
1624,0,0,0,0,0,0,0,0,0,0
1625,0,0,0,0,0,0,0,0,0,0
1626,0,0,0,0,0,0,0,0,0,0
1627,0,0,0,0,0,0,0,0,0,0
1628,0,0,0,0,0,0,0,0,0,0
1629,0,0,0,0,0,0,0,0,0,0
1630,0,0,0,0,0,0,0,0,0,0
1631,0,0,0,0,0,0,0,0,0,0
1632,0,0,0,0,0,0,0,0,0,0
1633,0,0,0,0,0,0,0,0,0,0
1634,0,0,0,0,0,0,0,0,0,0
1635,0,0,0,0,0,0,0,0,0,0
1636,0,0,0,0,0,0,0,0,0,0
1637,0,0,0,0,0,0,0,0,0,0
1638,0,0,0,0,0,0,0,0,0,0
1639,0,0,0,0,0,0,0,0,0,0
1640,0,0,0,0,0,0,0,0,0,0
1641,0,0,0,0,0,0,0,0,0,0
1642,0,0,0,0,0,0,0,0,0,0
1643,0,0,0,0,0,0,0,0,0,0
1644,0,0,0,0,0,0,0,0,0,0
1645,0,0,0,0,0,0,0,0,0,0
1646,0,0,0,0,0,0,0,0,0,0
1647,0,0,0,0,0,0,0,0,0,0
1648,0,0,0,0,0,0,0,0,0,0
1649,0,0,0,0,0,0,0,0,0,0
1650,0,0,0,0,0,0,0,0,0,0
1651,0,-0.38369,0.124342,-2.983,543.554,-125.831,-23.6552,-4.32532,-18.6841,0
1652,0,-3.41025,0.953329,-31.6169,5802.42,-1319.45,-170.262,-41.9178,-182.985,0
1653,0,-0.767287,-1.29055,-57.2235,10897.2,-2171.73,232.969,-38.5242,-190.182,0
1654,0,-3.19445,-0.793901,-92.7249,18073.5,-2531.19,-893.193,-27.8793,-194.713,0
1655,0,-3.96807,2.24784,-141.601,28097.7,-2300.32,-959.482,-16.4326,-198.447,0
1656,0,-1.74515,10.5879,-194.109,38395.2,-2157.83,-123.656,-11.1908,-197.831,0
1657,0,-3.8587,19.0015,-242.715,47725.6,-1965.49,-453.437,-8.12833,-196.645,0
1658,0,-6.29312,23.1727,-288.612,56576.5,-1777.62,-1245.22,-6.21042,-196.023,0
1659,0,-5.26166,25.2032,-339.324,66664.4,-1081,-1478.89,-3.20652,-196.453,0
1660,0,-4.01817,26.7815,-385.078,75928.4,-683.811,-1037.81,-1.77366,-197.174,0
1661,0,-5.69541,27.3762,-415.598,82070.2,-896.532,-1252.45,-2.15105,-197.475,0
1662,0,-6.66409,27.9077,-438.304,86481.2,-1531.3,-1151.1,-3.48455,-197.31,0
1663,0,-7.87059,28.0269,-455.394,89668.5,-2696.9,-1324.94,-5.91746,-196.904,0
1664,0,-9.72739,27.3617,-466,91633.3,-3752.55,-1372.35,-8.04978,-196.638,0
1665,0,-10.0964,25.8745,-471.634,92795.5,-4948.13,-1300.5,-10.4905,-196.753,0
1666,0,-10.7234,24.4609,-473.44,93186.6,-6061.66,-1557.9,-12.8046,-196.829,0
1667,0,-10.6273,23.4031,-471.01,92674.5,-7321.28,-1909.7,-15.5464,-196.757,0
1668,0,-10.5482,21.7395,-465.986,91781.7,-8517.88,-2071.02,-18.2824,-196.962,0
1669,0,-12.1601,20.4496,-460.846,90652.8,-9800.67,-2205.34,-21.2683,-196.709,0
1670,0,-12.3792,19.4349,-456.831,89788.9,-10671.2,-2098.84,-23.3606,-196.547,0
1671,0,-12.3201,18.9581,-454.27,89169,-11802.3,-2672.37,-25.9811,-196.291,0
1672,0,-12.6957,18.0019,-453.776,88956.4,-12538.9,-2949.94,-27.6319,-196.036,0
1673,0,-12.7155,17.0881,-455.482,89211.6,-13258.6,-3020.36,-29.1083,-195.862,0
1674,0,-13.4909,16.3811,-457.536,89708.7,-13925.2,-3082.23,-30.4349,-196.069,0
1675,0,-14.5252,16.0392,-458.577,90036.7,-14644.7,-3085.85,-31.9352,-196.34,0
1676,0,-14.3056,15.7344,-458.719,90024.2,-15181.3,-3304.09,-33.0949,-196.251,0
1677,0,-14.5859,14.6126,-458.936,90109,-15611,-3286.81,-34.0155,-196.343,0
1678,0,-15.5564,14.4202,-459.511,90151.9,-15952.9,-3498.27,-34.7173,-196.191,0
1679,0,-15.4214,14.841,-458.297,89896.9,-16278.3,-3647.02,-35.5194,-196.154,0
1680,0,-15.7317,14.5892,-456.444,89495.4,-16480.4,-3873.59,-36.106,-196.071,0
1681,0,-14.7693,15.3536,-454.978,89170.7,-16312.8,-3695.11,-35.8541,-195.989,0
1682,0,-15.2143,15.075,-455.217,89173.8,-16205.5,-3516.81,-35.5995,-195.893,0
1683,0,-15.3094,15.8174,-455.439,89322.2,-15906.4,-3348.8,-34.9255,-196.123,0
1684,0,-14.4098,16.4873,-456.361,89550.8,-15707.3,-2894.78,-34.4187,-196.228,0
1685,0,-13.2321,15.4598,-457.021,89539.9,-15594.1,-3371.03,-34.1212,-195.921,0
1686,0,-13.2104,16.1167,-457.84,89446.5,-15407.1,-3164.97,-33.6517,-195.366,0
1687,0,-13.0542,17.205,-458.476,89504.2,-15257.6,-3289.84,-33.279,-195.221,0
1688,0,-13.9919,17.0144,-459.515,89632.3,-15339.9,-3380.61,-33.3829,-195.059,0
1689,0,-14.3435,17.5656,-460.712,89802,-15172.2,-3184.38,-32.932,-194.92,0
1690,0,-12.5389,17.8621,-461.342,89763.4,-15110.7,-3350.14,-32.7539,-194.57,0
1691,0,-12.025,18.9507,-461.274,89637.1,-14834.1,-3206.58,-32.159,-194.325,0
1692,0,-12.5613,19.9881,-462.26,89669.2,-14679.3,-3290.48,-31.7554,-193.98,0
1693,0,-13.5254,20.9844,-464.207,89940.5,-14742.3,-3256.72,-31.7582,-193.751,0
1694,0,-14.0097,22.024,-465.554,90056.8,-14550.7,-3119.14,-31.2546,-193.44,0
1695,0,-13.3627,23.5856,-465.818,90202.6,-14267.1,-3111.2,-30.6281,-193.644,0
1696,0,-13.6267,25.7505,-466.197,90040.5,-14025.1,-3547.76,-30.0841,-193.138,0
1697,0,-14.192,27.5429,-465.117,89864.9,-14191.9,-3618.22,-30.5127,-193.209,0
1698,0,-15.1427,28.7845,-463.283,89385.9,-14222.1,-3548.11,-30.698,-192.94,0
1699,0,-15.3476,30.7333,-459.592,88674,-13691.3,-3564.54,-29.7888,-192.941,0
1700,0,-16.1059,32.2817,-451.298,87085.7,-13007.8,-3329.38,-28.8197,-192.966,0
1701,0,0,0,0,0,0,0,0,0,0
1702,0,0,0,0,0,0,0,0,0,0
1703,0,0,0,0,0,0,0,0,0,0
1704,0,0,0,0,0,0,0,0,0,0
1705,0,0,0,0,0,0,0,0,0,0
1706,0,0,0,0,0,0,0,0,0,0
1707,0,0,0,0,0,0,0,0,0,0
1708,0,0,0,0,0,0,0,0,0,0
1709,0,0,0,0,0,0,0,0,0,0
1710,0,0,0,0,0,0,0,0,0,0
1711,0,0,0,0,0,0,0,0,0,0
1712,0,0,0,0,0,0,0,0,0,0
1713,0,0,0,0,0,0,0,0,0,0
1714,0,0,0,0,0,0,0,0,0,0
1715,0,0,0,0,0,0,0,0,0,0
1716,0,0,0,0,0,0,0,0,0,0
1717,0,0,0,0,0,0,0,0,0,0
1718,0,0,0,0,0,0,0,0,0,0
1719,0,0,0,0,0,0,0,0,0,0
1720,0,0,0,0,0,0,0,0,0,0
1721,0,0,0,0,0,0,0,0,0,0
1722,0,0,0,0,0,0,0,0,0,0
1723,0,0,0,0,0,0,0,0,0,0
1724,0,0,0,0,0,0,0,0,0,0
1725,0,0,0,0,0,0,0,0,0,0
1726,0,0,0,0,0,0,0,0,0,0
1727,0,0,0,0,0,0,0,0,0,0
1728,0,0,0,0,0,0,0,0,0,0
1729,0,0,0,0,0,0,0,0,0,0
1730,0,0,0,0,0,0,0,0,0,0
1731,0,0,0,0,0,0,0,0,0,0
1732,0,0,0,0,0,0,0,0,0,0
1733,0,0,0,0,0,0,0,0,0,0
1734,0,0,0,0,0,0,0,0,0,0
1735,0,0,0,0,0,0,0,0,0,0
1736,0,0,0,0,0,0,0,0,0,0
1737,0,0,0,0,0,0,0,0,0,0
1738,0,0,0,0,0,0,0,0,0,0
1739,0,0,0,0,0,0,0,0,0,0
1740,0,0,0,0,0,0,0,0,0,0
1741,0,0,0,0,0,0,0,0,0,0
1742,0,0,0,0,0,0,0,0,0,0
1743,0,0,0,0,0,0,0,0,0,0
1744,0,0,0,0,0,0,0,0,0,0
1745,0,0,0,0,0,0,0,0,0,0
1746,0,0,0,0,0,0,0,0,0,0
1747,0,0,0,0,0,0,0,0,0,0
1748,0,0,0,0,0,0,0,0,0,0
1749,0,0,0,0,0,0,0,0,0,0
1750,0,0,0,0,0,0,0,0,0,0
1751,0,-0.284004,0.333337,-1.89494,331.015,-90.1897,-47.2675,-4.43819,-16.2891,0
1752,0,-3.07233,3.28272,-22.1892,3935.73,-1089.74,-522.953,-48.4284,-176.161,0
1753,0,-3.49069,0.500093,-42.7441,8167.36,-2402.23,-728.432,-56.3197,-190.887,0
1754,0,-4.94516,1.09575,-69.4154,13504.7,-3653.62,-1203.81,-53.1459,-194.461,0
1755,0,-3.99976,1.68823,-109.707,21526.4,-4487.42,-1153.84,-41.6534,-196.205,0
1756,0,-3.23186,7.04511,-169.104,33210.4,-4340.95,-996.244,-25.934,-196.41,0
1757,0,-0.886982,15.5268,-227.113,44426.4,-3962.01,-679.326,-17.504,-195.645,0
1758,0,-4.06775,22.5301,-273.273,53004.3,-3896.38,-920.027,-14.277,-193.966,0
1759,0,-4.76931,26.9017,-315.637,61122,-4003.26,-1268.36,-12.7154,-193.641,0
1760,0,-2.58024,28.8106,-363.974,70627.9,-3698.41,-1182.13,-10.1912,-194.042,0
1761,0,-1.56527,29.9184,-408.985,79537.9,-3099.59,-641.43,-7.58212,-194.475,0
1762,0,-1.57277,31.5004,-443.174,86243.5,-3214.45,-874.117,-7.24867,-194.606,0
1763,0,-2.70651,31.6361,-466.492,90611.5,-3889.7,-921.074,-8.33364,-194.241,0
1764,0,-2.37615,30.6335,-478.406,92717.7,-5004.91,-688.514,-10.4588,-193.805,0
1765,0,-3.23532,30.321,-482.69,93491.4,-6655.41,-900.054,-13.7895,-193.688,0
1766,0,-4.5967,29.4528,-480.199,92739.7,-8475.52,-1022.82,-17.6558,-193.128,0
1767,0,-7.75918,26.4073,-473.066,91363.9,-10515.5,-1392.12,-22.2331,-193.131,0
1768,0,-10.0556,23.289,-466.622,90127.5,-12247.4,-1766.86,-26.2494,-193.149,0
1769,0,-11.2963,21.8627,-461.847,89237.4,-13444.6,-2166.44,-29.1117,-193.218,0
1770,0,-11.2591,20.7781,-459.184,88594,-14543.3,-2417.33,-31.6723,-192.938,0
1771,0,-12.0498,19.9331,-458.471,88416.4,-15585.4,-2226.33,-33.9946,-192.85,0
1772,0,-12.644,19.508,-457.915,88157.2,-16690.6,-2741.92,-36.449,-192.519,0
1773,0,-13.8967,19.1181,-458.275,88042.2,-17462.2,-2793.83,-38.1043,-192.116,0
1774,0,-12.6676,19.3697,-457.896,87943.1,-17919.7,-2875.44,-39.1349,-192.059,0
1775,0,-13.3285,18.3398,-457.78,87815.7,-18331.4,-2793.82,-40.0441,-191.83,0
1776,0,-14.3852,17.6812,-457.679,87945.7,-18813.8,-3404,-41.1069,-192.156,0
1777,0,-14.8174,17.3896,-458.344,88154.5,-19245.5,-3414.6,-41.9892,-192.333,0
1778,0,-14.1391,16.97,-457.942,88240.1,-19436.4,-3312.9,-42.443,-192.688,0
1779,0,-14.2188,16.123,-457.037,88101.9,-19476.7,-3007.52,-42.6152,-192.768,0
1780,0,-14.0587,15.4247,-456.972,88115.7,-19713.6,-2997.53,-43.1395,-192.825,0
1781,0,-13.6854,15.3363,-457.233,88218,-19932.9,-3194.19,-43.5947,-192.939,0
1782,0,-13.7919,15.8896,-456.303,88217.3,-20106,-3318.69,-44.0628,-193.331,0
1783,0,-14.0506,16.3391,-454.977,88321.2,-20158.7,-3593.07,-44.3071,-194.122,0
1784,0,-13.8799,15.7016,-455.384,88773.8,-20355.1,-3665.87,-44.6987,-194.943,0
1785,0,-16.0907,14.8178,-457.253,89359.2,-20480.4,-3775.96,-44.7905,-195.426,0
1786,0,-15.1215,14.0796,-459.544,90119.2,-20261.3,-3784.76,-44.0904,-196.106,0
1787,0,-14.996,14.4572,-461.845,90710.1,-19916.7,-3770.37,-43.1243,-196.408,0
1788,0,-13.9662,14.6783,-463.226,91307.7,-19620.4,-3688.79,-42.3562,-197.113,0
1789,0,-13.2436,14.6579,-464.223,91459.5,-19105,-3646.17,-41.1546,-197.016,0
1790,0,-13.3146,15.7928,-463.816,91471,-18620.4,-3323.74,-40.1458,-197.214,0
1791,0,-13.0226,16.793,-462.252,91296.7,-18220.4,-3085.98,-39.4163,-197.504,0
1792,0,-12.2789,16.5902,-460.429,90864.1,-17708.4,-2885.78,-38.4605,-197.347,0
1793,0,-11.9768,16.8674,-459.336,90508.6,-17232.1,-2821.49,-37.5151,-197.042,0
1794,0,-11.6731,18.1881,-458.846,90442,-16830.1,-2957.75,-36.6794,-197.108,0
1795,0,-11.6979,18.7888,-459.577,90501.9,-16262.5,-3062.39,-35.3861,-196.924,0
1796,0,-11.1596,20.0477,-460.47,90659.1,-15690.3,-2822.46,-34.0749,-196.884,0
1797,0,-10.1166,20.7722,-461.801,90893.3,-15109.6,-2763.59,-32.7193,-196.823,0
1798,0,-11.1378,22.1673,-464.125,91387.9,-14716,-2572.17,-31.7073,-196.904,0
1799,0,-10.7382,22.1572,-466.153,91672,-14430.7,-2788.18,-30.9569,-196.657,0
1800,0,-9.69535,24.1466,-465.224,91510.7,-13797.3,-2659.42,-29.6568,-196.703,0
1801,0,0,0,0,0,0,0,0,0,0
1802,0,0,0,0,0,0,0,0,0,0
1803,0,0,0,0,0,0,0,0,0,0
1804,0,0,0,0,0,0,0,0,0,0
1805,0,0,0,0,0,0,0,0,0,0
1806,0,0,0,0,0,0,0,0,0,0
1807,0,0,0,0,0,0,0,0,0,0
1808,0,0,0,0,0,0,0,0,0,0
1809,0,0,0,0,0,0,0,0,0,0
1810,0,0,0,0,0,0,0,0,0,0
1811,0,0,0,0,0,0,0,0,0,0
1812,0,0,0,0,0,0,0,0,0,0
1813,0,0,0,0,0,0,0,0,0,0
1814,0,0,0,0,0,0,0,0,0,0
1815,0,0,0,0,0,0,0,0,0,0
1816,0,0,0,0,0,0,0,0,0,0
1817,0,0,0,0,0,0,0,0,0,0
1818,0,0,0,0,0,0,0,0,0,0
1819,0,0,0,0,0,0,0,0,0,0
1820,0,0,0,0,0,0,0,0,0,0
1821,0,0,0,0,0,0,0,0,0,0
1822,0,0,0,0,0,0,0,0,0,0
1823,0,0,0,0,0,0,0,0,0,0
1824,0,0,0,0,0,0,0,0,0,0
1825,0,0,0,0,0,0,0,0,0,0
1826,0,0,0,0,0,0,0,0,0,0
1827,0,0,0,0,0,0,0,0,0,0
1828,0,0,0,0,0,0,0,0,0,0
1829,0,0,0,0,0,0,0,0,0,0
1830,0,0,0,0,0,0,0,0,0,0
1831,0,0,0,0,0,0,0,0,0,0
1832,0,0,0,0,0,0,0,0,0,0
1833,0,0,0,0,0,0,0,0,0,0
1834,0,0,0,0,0,0,0,0,0,0
1835,0,0,0,0,0,0,0,0,0,0
1836,0,0,0,0,0,0,0,0,0,0
1837,0,0,0,0,0,0,0,0,0,0
1838,0,0,0,0,0,0,0,0,0,0
1839,0,0,0,0,0,0,0,0,0,0
1840,0,0,0,0,0,0,0,0,0,0
1841,0,0,0,0,0,0,0,0,0,0
1842,0,0,0,0,0,0,0,0,0,0
1843,0,0,0,0,0,0,0,0,0,0
1844,0,0,0,0,0,0,0,0,0,0
1845,0,0,0,0,0,0,0,0,0,0
1846,0,0,0,0,0,0,0,0,0,0
1847,0,0,0,0,0,0,0,0,0,0
1848,0,0,0,0,0,0,0,0,0,0
1849,0,0,0,0,0,0,0,0,0,0
1850,0,0,0,0,0,0,0,0,0,0
1851,0,-0.340826,0.251613,-2.53329,469.564,-130.173,-41.1643,-4.33051,-15.6211,0
1852,0,-3.76587,2.89012,-31.8248,5930.41,-1647.94,-460.736,-51.6323,-185.974,0
1853,0,-0.81658,1.8599,-53.1829,10250.5,-2881.13,-188.299,-54.219,-192.72,0
1854,0,-2.1987,2.34063,-79.8747,15431.7,-4205.98,-631.606,-52.7947,-193.204,0
1855,0,-7.95298,6.95957,-118.949,22968.2,-5788.21,-2029.69,-48.8526,-193.09,0
1856,0,-7.84447,11.5841,-164.768,31851,-6905.23,-2126.73,-42.1206,-193.277,0
1857,0,-4.84907,16.8446,-215.669,41952.6,-7182.07,-1473.43,-33.4155,-194.514,0
1858,0,-4.72383,18.884,-264.979,51701.6,-7176.1,-1570.04,-27.1381,-195.103,0
1859,0,-5.57559,20.2,-311.241,61018.2,-7167.75,-1614.38,-23.0588,-196.037,0
1860,0,-4.53027,23.4661,-358.934,70664.2,-7398.63,-1543.23,-20.6308,-196.872,0
1861,0,-4.59103,27.4998,-400.629,78915.7,-7525.62,-1602.96,-18.7866,-196.977,0
1862,0,-5.78663,29.1645,-431.132,85094,-7994.9,-1817.95,-18.5403,-197.371,0
1863,0,-5.29804,29.5068,-453.726,89829.7,-8832.12,-2029.36,-19.4624,-197.98,0
1864,0,-7.71892,27.7488,-469.514,93368.1,-9717.15,-2295.85,-20.6937,-198.86,0
1865,0,-8.87454,26.0373,-479.667,95708.9,-10638.4,-2352.26,-22.1777,-199.532,0
1866,0,-9.39238,24.2209,-483.12,96636.6,-11607.4,-2266.83,-24.0277,-200.026,0
1867,0,-10.1796,21.9112,-479.47,96084.1,-13087.4,-2654.27,-27.2984,-200.397,0
1868,0,-10.5116,20.7154,-473.641,95153.5,-14319.5,-3292.73,-30.2349,-200.898,0
1869,0,-12.1055,19.4913,-467.768,94076.2,-15221.6,-3008.05,-32.543,-201.117,0
1870,0,-13.3413,17.5441,-461.673,92939.8,-15935.6,-2814.02,-34.5179,-201.311,0
1871,0,-11.6924,17.996,-457.145,92100.6,-16193.1,-2616.9,-35.4223,-201.469,0
1872,0,-10.6584,16.1361,-456.969,92150.9,-16431.3,-2852.2,-35.9571,-201.657,0
1873,0,-11.398,16.1733,-458.505,92376,-16844.7,-3245,-36.7383,-201.472,0
1874,0,-11.9401,15.5229,-460.173,92660.6,-17150.5,-2955.65,-37.2697,-201.361,0
1875,0,-11.3701,15.0702,-460.743,92806.5,-17415.3,-2929.04,-37.7984,-201.428,0
1876,0,-10.7256,15.7867,-461.136,92904.8,-17575,-2625.95,-38.1124,-201.469,0
1877,0,-10.3838,15.7513,-460.602,92813.6,-17739.4,-3018.07,-38.5134,-201.505,0
1878,0,-10.7582,16.2277,-461.167,92973.3,-17800.9,-2958.9,-38.5994,-201.605,0
1879,0,-11.3156,14.4059,-462.551,93165.5,-18130.4,-2934.42,-39.1966,-201.417,0
1880,0,-12.3175,12.9955,-462.891,93255.2,-18384.8,-3203.98,-39.7174,-201.463,0
1881,0,-11.0995,13.1163,-462.089,93072.1,-18441.5,-2981.58,-39.9089,-201.416,0
1882,0,-10.8618,14.215,-460.872,92809,-18222.8,-2925.83,-39.5398,-201.377,0
1883,0,-10.413,14.6728,-459.486,92563.5,-18347.2,-2986.5,-39.9299,-201.45,0
1884,0,-10.9522,14.9969,-457.912,92184.1,-18387.7,-2777.93,-40.1558,-201.314,0
1885,0,-10.4838,14.4109,-455.745,91710.9,-18532.8,-3028.41,-40.665,-201.233,0
1886,0,-10.6855,14.8478,-454.388,91252.7,-18542.6,-2583.81,-40.8078,-200.825,0
1887,0,-10.8782,15.61,-453.669,91058.4,-18479.8,-2985.98,-40.7342,-200.715,0
1888,0,-10.5795,14.6459,-453.905,91035.8,-18823,-3212.46,-41.4691,-200.561,0
1889,0,-12.8047,15.1628,-455.144,91353.2,-18937.3,-3329.36,-41.6071,-200.713,0
1890,0,-13.0164,16.001,-457.515,91893.2,-19256.9,-3458.85,-42.0904,-200.853,0
1891,0,-14.4267,16.4417,-459.845,92293.1,-19261,-3535.46,-41.8858,-200.705,0
1892,0,-13.923,15.8357,-460.157,92450.3,-19292.4,-3999.24,-41.9257,-200.91,0
1893,0,-14.2058,15.9835,-459.51,92194.4,-19241.2,-4187.53,-41.8734,-200.636,0
1894,0,-14.3443,17.6744,-460.259,92195.5,-19240.2,-4249.21,-41.803,-200.312,0
1895,0,-15.5359,19.5639,-461.537,92352.5,-19242.7,-4293.82,-41.6925,-200.098,0
1896,0,-15.1007,20.4785,-462.721,92588.8,-19420.1,-4424.47,-41.9693,-200.096,0
1897,0,-14.9282,21.1057,-463.346,92638,-19587.9,-4357.94,-42.2749,-199.932,0
1898,0,-16.2414,23.1197,-464.155,92830.8,-19461.8,-4236.04,-41.9295,-199.999,0
1899,0,-16.0123,22.7343,-464.623,92766.3,-19694.7,-4484.73,-42.3888,-199.659,0
1900,0,-16.6301,24.7211,-461.189,92047.5,-19793.9,-4655.63,-42.9198,-199.587,0
1901,0,0,0,0,0,0,0,0,0,0
1902,0,0,0,0,0,0,0,0,0,0
1903,0,0,0,0,0,0,0,0,0,0
1904,0,0,0,0,0,0,0,0,0,0
1905,0,0,0,0,0,0,0,0,0,0
1906,0,0,0,0,0,0,0,0,0,0
1907,0,0,0,0,0,0,0,0,0,0
1908,0,0,0,0,0,0,0,0,0,0
1909,0,0,0,0,0,0,0,0,0,0
1910,0,0,0,0,0,0,0,0,0,0
1911,0,0,0,0,0,0,0,0,0,0
1912,0,0,0,0,0,0,0,0,0,0
1913,0,0,0,0,0,0,0,0,0,0
1914,0,0,0,0,0,0,0,0,0,0
1915,0,0,0,0,0,0,0,0,0,0
1916,0,0,0,0,0,0,0,0,0,0
1917,0,0,0,0,0,0,0,0,0,0
1918,0,0,0,0,0,0,0,0,0,0
1919,0,0,0,0,0,0,0,0,0,0
1920,0,0,0,0,0,0,0,0,0,0
1921,0,0,0,0,0,0,0,0,0,0
1922,0,0,0,0,0,0,0,0,0,0
1923,0,0,0,0,0,0,0,0,0,0
1924,0,0,0,0,0,0,0,0,0,0
1925,0,0,0,0,0,0,0,0,0,0
1926,0,0,0,0,0,0,0,0,0,0
1927,0,0,0,0,0,0,0,0,0,0
1928,0,0,0,0,0,0,0,0,0,0
1929,0,0,0,0,0,0,0,0,0,0
1930,0,0,0,0,0,0,0,0,0,0
1931,0,0,0,0,0,0,0,0,0,0
1932,0,0,0,0,0,0,0,0,0,0
1933,0,0,0,0,0,0,0,0,0,0
1934,0,0,0,0,0,0,0,0,0,0
1935,0,0,0,0,0,0,0,0,0,0
1936,0,0,0,0,0,0,0,0,0,0
1937,0,0,0,0,0,0,0,0,0,0
1938,0,0,0,0,0,0,0,0,0,0
1939,0,0,0,0,0,0,0,0,0,0
1940,0,0,0,0,0,0,0,0,0,0
1941,0,0,0,0,0,0,0,0,0,0
1942,0,0,0,0,0,0,0,0,0,0
1943,0,0,0,0,0,0,0,0,0,0
1944,0,0,0,0,0,0,0,0,0,0
1945,0,0,0,0,0,0,0,0,0,0
