Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
1184,0,-14.2611,19.0147,-443.886,87036,-11152.6,-3699.85,-25.125,-196.077,0
1185,0,-13.7498,19.6869,-444.848,87108.9,-10995.5,-3796.08,-24.7175,-195.817,0
1186,0,-13.6551,19.9815,-448.575,87834.4,-11187,-3677.07,-24.9388,-195.808,0
1187,0,-14.3808,19.3795,-454.757,89069.4,-11418.7,-3739.72,-25.1094,-195.861,0
1188,0,-16.1208,20.5205,-460.329,90375.4,-11491.7,-3808.24,-24.9642,-196.327,0
1189,0,-16.0966,21.4631,-464.766,91491.6,-11320.9,-3986.92,-24.3586,-196.855,0
1190,0,-14.5571,23.2113,-468.135,92275.3,-11156.7,-3799.4,-23.8324,-197.113,0
1191,0,-14.5201,24.4904,-469.983,92734.1,-11057.9,-3739.58,-23.5282,-197.314,0
1192,0,-14.8108,25.9944,-469.797,92661.7,-10822.7,-3809.12,-23.0369,-197.238,0
1193,0,-15.3362,27.1765,-464.903,91795.2,-10398.9,-3365.14,-22.3675,-197.45,0
1194,0,-15.884,28.152,-446.696,88283.7,-9569,-3362.23,-21.4197,-197.638,0
1195,0,-14.5751,26.4149,-407.674,80674,-8584.91,-2938.5,-21.0566,-197.89,0
1196,0,-12.4957,24.4089,-355.284,70116,-6882.11,-2433.21,-19.3571,-197.347,0
1197,0,-7.5226,22.7741,-292.236,57407.3,-4889.5,-1651.92,-16.7011,-196.431,0
1198,0,-4.75474,19.7167,-225.005,43943.4,-3013.05,-850.697,-13.3386,-195.282,0
1199,0,-1.20053,15.0683,-158.605,30646.7,-1862.75,-298.816,-11.7118,-193.18,0
1200,0,0.649023,11.2282,-100.316,19043.3,-1221.55,49.3405,-12.1948,-189.73,0
1201,0,0,0,0,0,0,0,0,0,0
1202,0,0,0,0,0,0,0,0,0,0
1203,0,0,0,0,0,0,0,0,0,0
1204,0,0,0,0,0,0,0,0,0,0
1205,0,0,0,0,0,0,0,0,0,0
1206,0,0,0,0,0,0,0,0,0,0
1207,0,0,0,0,0,0,0,0,0,0
1208,0,0,0,0,0,0,0,0,0,0
1209,0,0,0,0,0,0,0,0,0,0
1210,0,0,0,0,0,0,0,0,0,0
1211,0,0,0,0,0,0,0,0,0,0
1212,0,0,0,0,0,0,0,0,0,0
1213,0,0,0,0,0,0,0,0,0,0
1214,0,0,0,0,0,0,0,0,0,0
1215,0,0,0,0,0,0,0,0,0,0
1216,0,0,0,0,0,0,0,0,0,0
1217,0,0,0,0,0,0,0,0,0,0
1218,0,0,0,0,0,0,0,0,0,0
1219,0,0,0,0,0,0,0,0,0,0
1220,0,0,0,0,0,0,0,0,0,0
1221,0,0,0,0,0,0,0,0,0,0
1222,0,0,0,0,0,0,0,0,0,0
1223,0,0,0,0,0,0,0,0,0,0
1224,0,0,0,0,0,0,0,0,0,0
1225,0,0,0,0,0,0,0,0,0,0
1226,0,0,0,0,0,0,0,0,0,0
1227,0,0,0,0,0,0,0,0,0,0
1228,0,0,0,0,0,0,0,0,0,0
1229,0,0,0,0,0,0,0,0,0,0
1230,0,0,0,0,0,0,0,0,0,0
1231,0,0,0,0,0,0,0,0,0,0
1232,0,0,0,0,0,0,0,0,0,0
1233,0,0,0,0,0,0,0,0,0,0
1234,0,0,0,0,0,0,0,0,0,0
1235,0,0,0,0,0,0,0,0,0,0
1236,0,0,0,0,0,0,0,0,0,0
1237,0,0,0,0,0,0,0,0,0,0
1238,0,0,0,0,0,0,0,0,0,0
1239,0,0,0,0,0,0,0,0,0,0
1240,0,0,0,0,0,0,0,0,0,0
1241,0,0,0,0,0,0,0,0,0,0
1242,0,0,0,0,0,0,0,0,0,0
1243,0,0,0,0,0,0,0,0,0,0
1244,0,0,0,0,0,0,0,0,0,0
1245,0,0,0,0,0,0,0,0,0,0
1246,0,0,0,0,0,0,0,0,0,0
1247,0,0,0,0,0,0,0,0,0,0
1248,0,0,0,0,0,0,0,0,0,0
1249,0,0,0,0,0,0,0,0,0,0
1250,0,0,0,0,0,0,0,0,0,0
1251,0,-3.45063,1.48807,-18.9692,3552.42,-1089.93,-891.551,-54.0767,-176.252,0
1252,0,-2.43308,0.570528,-30.3783,5693.99,-1872.15,-235.578,-61.5418,-187.433,0
1253,0,1.23682,0.646448,-45.439,8513.28,-2519.1,742.319,-55.5633,-187.358,0
1254,0,1.06776,1.70875,-65.4479,12623.4,-3416.56,253.148,-52.2562,-192.778,0
1255,0,-2.25849,3.0764,-97.4847,19163.5,-3742.41,-773.135,-38.6569,-196.512,0
1256,0,0.440895,7.38854,-136.388,26936.2,-3426.29,-245.038,-25.3348,-197.484,0
1257,0,0.591426,11.8452,-170.559,33692.5,-2990.21,74.0773,-17.6135,-197.541,0
1258,0,-0.606101,14.879,-201.138,39863.3,-2739.54,-682.112,-13.6519,-198.183,0
1259,0,-1.91811,17.0576,-234.126,46308.1,-2421.25,-548.411,-10.3675,-197.795,0
1260,0,-1.69527,19.2617,-272.84,53819.2,-2061.41,-434.648,-7.57758,-197.26,0
1261,0,-1.41481,21.0334,-312.722,61793.2,-1588.16,-475.333,-5.09621,-197.595,0
1262,0,-1.08553,23.2511,-354.609,70282.7,-1024.92,-488.632,-2.90478,-198.194,0
1263,0,-0.658566,25.7918,-395.02,78122.3,-768.375,68.9342,-1.9502,-197.771,0
1264,0,-0.946045,27.3369,-426.356,83991,-954.922,-174.643,-2.23825,-197,0
1265,0,-1.42258,28.5538,-450.745,88429.5,-1342.6,-590.475,-2.97632,-196.188,0
1266,0,-2.81235,30.5689,-469.471,92006.3,-2047.55,-933.078,-4.35825,-195.979,0
1267,0,-4.34658,29.4196,-481.282,94134.8,-2992.1,-1353.07,-6.21442,-195.592,0
1268,0,-5.38937,27.9175,-484.817,94676.2,-4166.5,-1568.37,-8.5931,-195.283,0
1269,0,-7.17989,25.9041,-481.961,93991.2,-5509.91,-1830.47,-11.4334,-195.018,0
1270,0,-9.40286,24.5409,-476.775,92925.2,-6780.05,-2446.99,-14.2224,-194.904,0
1271,0,-10.2445,24.3747,-471.375,91835.7,-7696.93,-2664.25,-16.33,-194.825,0
1272,0,-9.89977,23.2841,-465.147,90533.1,-8556.3,-2777.36,-18.3964,-194.633,0
1273,0,-10.527,22.1564,-460.789,89646.1,-9162.34,-2751.72,-19.8848,-194.549,0
1274,0,-10.0861,21.1865,-457.377,88907.8,-9888.3,-2678.91,-21.6203,-194.386,0
1275,0,-10.5237,21.1582,-454.81,88338.8,-10228.8,-2890.83,-22.4906,-194.232,0
1276,0,-10.5404,20.3405,-452.441,87831.6,-10776.6,-3079.11,-23.8192,-194.128,0
1277,0,-11.8478,20.1633,-452.312,87874.1,-11104.9,-3315.52,-24.5513,-194.278,0
1278,0,-12.605,19.9564,-452.899,87933.9,-11391.2,-3347.62,-25.1518,-194.158,0
1279,0,-12.3373,19.8801,-452.102,87783.5,-11879.3,-3219.4,-26.276,-194.168,0
1280,0,-12.7225,19.6294,-451.71,87656.1,-12030.7,-3351.4,-26.6337,-194.054,0
1281,0,-13.1591,19.2055,-449.209,87102.2,-12358.4,-3266.32,-27.5118,-193.901,0
1282,0,-12.3572,19.3849,-447.156,86641.2,-12578.2,-3479.94,-28.1296,-193.761,0
1283,0,-12.0975,19.3196,-445.858,86349.4,-12707.2,-3376.19,-28.5006,-193.67,0
1284,0,-12.2897,19.6846,-446.954,86603.2,-12863.3,-3516.03,-28.7798,-193.763,0
1285,0,-13.2724,19.8098,-449.845,87130.4,-12955,-3609.81,-28.7989,-193.69,0
1286,0,-13.5256,19.8521,-451.922,87596.4,-12955,-3594.63,-28.6664,-193.831,0
1287,0,-13.2097,20.5442,-453.571,87925.4,-12942.2,-3571.4,-28.5341,-193.852,0
1288,0,-12.4993,22.4187,-456.192,88502.1,-12917.1,-3197.1,-28.3152,-194.002,0
1289,0,-12.2847,23.0125,-460.447,89257,-12962.7,-3191.02,-28.1525,-193.849,0
1290,0,-13.4271,24.5373,-464.132,90088.5,-13242.8,-3321.13,-28.5322,-194.101,0
1291,0,-14.3206,25.078,-467.875,90653.3,-13522.6,-4086.05,-28.902,-193.756,0
1292,0,-14.4189,27.2807,-468.754,90910.9,-13473.7,-3839.87,-28.7436,-193.942,0
1293,0,-13.7958,28.2761,-467.581,90475.4,-13267.9,-3545.24,-28.3755,-193.497,0
1294,0,-14.4715,29.2885,-461.73,89325,-12863.6,-3656.02,-27.8591,-193.457,0
1295,0,-13.3019,30.3427,-449.776,86921.8,-11951.1,-3554.28,-26.569,-193.255,0
1296,0,-11.4062,30.2289,-423.051,81632.9,-10176.4,-3010.89,-24.0448,-192.961,0
1297,0,-9.11115,27.8996,-373.212,71943.4,-8211.52,-2424.62,-21.9859,-192.767,0
1298,0,-6.66896,25.5589,-309.487,59374.7,-6120.91,-1664.9,-19.7499,-191.837,0
1299,0,-2.12165,22.1694,-235.993,44893.3,-4176.19,-968.069,-17.6576,-190.2,0
1300,0,1.79406,17.8836,-156.636,29371.9,-2499.92,-6.32519,-15.908,-187.432,0
1301,0,0,0,0,0,0,0,0,0,0
1302,0,0,0,0,0,0,0,0,0,0
1303,0,0,0,0,0,0,0,0,0,0
1304,0,0,0,0,0,0,0,0,0,0
1305,0,0,0,0,0,0,0,0,0,0
1306,0,0,0,0,0,0,0,0,0,0
1307,0,0,0,0,0,0,0,0,0,0
1308,0,0,0,0,0,0,0,0,0,0
1309,0,0,0,0,0,0,0,0,0,0
1310,0,0,0,0,0,0,0,0,0,0
1311,0,0,0,0,0,0,0,0,0,0
1312,0,0,0,0,0,0,0,0,0,0
1313,0,0,0,0,0,0,0,0,0,0
1314,0,0,0,0,0,0,0,0,0,0
1315,0,0,0,0,0,0,0,0,0,0
1316,0,0,0,0,0,0,0,0,0,0
1317,0,0,0,0,0,0,0,0,0,0
1318,0,0,0,0,0,0,0,0,0,0
1319,0,0,0,0,0,0,0,0,0,0
1320,0,0,0,0,0,0,0,0,0,0
1321,0,0,0,0,0,0,0,0,0,0
1322,0,0,0,0,0,0,0,0,0,0
1323,0,0,0,0,0,0,0,0,0,0
1324,0,0,0,0,0,0,0,0,0,0
1325,0,0,0,0,0,0,0,0,0,0
1326,0,0,0,0,0,0,0,0,0,0
1327,0,0,0,0,0,0,0,0,0,0
1328,0,0,0,0,0,0,0,0,0,0
1329,0,0,0,0,0,0,0,0,0,0
1330,0,0,0,0,0,0,0,0,0,0
1331,0,0,0,0,0,0,0,0,0,0
1332,0,0,0,0,0,0,0,0,0,0
1333,0,0,0,0,0,0,0,0,0,0
1334,0,0,0,0,0,0,0,0,0,0
1335,0,0,0,0,0,0,0,0,0,0
1336,0,0,0,0,0,0,0,0,0,0
1337,0,0,0,0,0,0,0,0,0,0
1338,0,0,0,0,0,0,0,0,0,0
1339,0,0,0,0,0,0,0,0,0,0
1340,0,0,0,0,0,0,0,0,0,0
1341,0,0,0,0,0,0,0,0,0,0
1342,0,0,0,0,0,0,0,0,0,0
1343,0,0,0,0,0,0,0,0,0,0
1344,0,0,0,0,0,0,0,0,0,0
1345,0,0,0,0,0,0,0,0,0,0
1346,0,0,0,0,0,0,0,0,0,0
1347,0,0,0,0,0,0,0,0,0,0
1348,0,0,0,0,0,0,0,0,0,0
1349,0,0,0,0,0,0,0,0,0,0
1350,0,0,0,0,0,0,0,0,0,0
1351,0,-2.6047,0.0462035,-23.0469,3999.32,-1058.34,-323.823,-42.8238,-161.825,0
1352,0,-3.23212,0.293103,-39.8945,7573.8,-1707.71,-281.809,-42.8893,-189.408,0
1353,0,-3.84938,2.39097,-69.3821,13610.1,-1501.04,-683.129,-22.2407,-196.001,0
1354,0,0.383348,6.52826,-127.039,25136.5,371.011,-299.226,2.19078,-197.819,0
1355,0,5.36817,11.9002,-177.884,35465.4,1786.8,728.013,9.92854,-199.347,0
1356,0,-1.84343,17.0319,-214.866,42588.1,1613.25,-521.866,7.54038,-198.222,0
1357,0,-6.84623,23.1547,-246.517,48364.6,1496.31,-894.995,6.08064,-196.208,0
1358,0,-6.3389,28.3567,-285.99,55690.2,1852.48,-1137.96,6.47282,-194.741,0
1359,0,-5.96801,29.93,-330.475,64356,2128.13,-798.07,6.44024,-194.737,0
1360,0,-3.57747,30.5337,-373.499,72815.6,2417.2,-1143.54,6.4715,-194.954,0
1361,0,-3.19092,30.6714,-410.984,80098.6,2508.67,-710.378,6.10631,-194.895,0
1362,0,-3.93307,31.2474,-440.68,85772.3,2101.65,-777.914,4.775,-194.637,0
1363,0,-4.64241,30.5758,-460.983,89463.8,1505.27,-809.021,3.26945,-194.073,0
1364,0,-5.59121,30.2096,-472.152,91642.8,509.417,-1222.8,1.08211,-194.096,0
1365,0,-5.29001,30.2165,-478.085,92691.1,-398.751,-1559.12,-0.832645,-193.88,0
1366,0,-5.54374,27.9778,-479.182,92615.9,-1172.57,-1797.78,-2.44685,-193.279,0
1367,0,-6.08985,25.8737,-475.073,91688.8,-2128.34,-1914.89,-4.48127,-192.999,0
1368,0,-7.35938,24.6239,-470.692,90668.2,-2925.79,-1454.99,-6.21696,-192.627,0
1369,0,-5.99936,22.9427,-467.001,89863,-3413.77,-1522.41,-7.31051,-192.426,0
1370,0,-4.92501,23.5088,-463.928,89099.5,-3691.49,-1630.42,-7.9573,-192.054,0
1371,0,-4.56807,23.2287,-460.563,88250.6,-3805.84,-1142.58,-8.2636,-191.614,0
1372,0,-5.41217,21.9189,-460.11,87933.3,-4137.7,-1176.22,-8.99288,-191.114,0
1373,0,-5.4627,21.6142,-459.614,87819.5,-4641.73,-1358.91,-10.0993,-191.072,0
1374,0,-4.94096,21.3097,-457.819,87310.9,-5194.11,-2099.86,-11.3457,-190.71,0
1375,0,-5.70648,21.0909,-455.071,86721,-5899.39,-2206.88,-12.9643,-190.566,0
1376,0,-5.7975,20.6127,-452.999,86192.6,-6450.13,-2334.85,-14.2391,-190.271,0
1377,0,-6.76588,19.8767,-451.943,85832.8,-6852.36,-2385,-15.1621,-189.919,0
1378,0,-7.16179,19.6988,-449.782,85496.1,-7350.71,-2414.41,-16.3432,-190.083,0
1379,0,-8.69993,20.1637,-447.634,85112.9,-7802.95,-2568.66,-17.4319,-190.14,0
1380,0,-8.82801,19.9703,-447.121,85056.9,-8443.95,-2783.43,-18.8852,-190.232,0
1381,0,-9.80546,19.7706,-447.457,85185.5,-8853.95,-2860.47,-19.7872,-190.377,0
1382,0,-10.2549,19.1438,-447.252,85137.2,-9241.43,-2670.09,-20.6627,-190.356,0
1383,0,-11.2571,18.4084,-445.985,84914.9,-9590.01,-3102.96,-21.5032,-190.399,0
1384,0,-11.2425,19.8982,-447.256,85236.2,-9922.97,-3481.97,-22.1862,-190.576,0
1385,0,-11.737,20.3524,-449.451,85773.8,-10061.6,-3279.04,-22.3863,-190.841,0
1386,0,-11.6669,20.1918,-451.12,85997.7,-10051.7,-2875.8,-22.2817,-190.632,0
1387,0,-11.567,21.6065,-454.444,86730.6,-10184.2,-2987.82,-22.4101,-190.85,0
1388,0,-11.3259,23.5782,-458.623,87765.4,-10375.4,-3128.78,-22.6228,-191.367,0
1389,0,-10.6828,24.3332,-462.16,88453.3,-10493.1,-3181.78,-22.7044,-191.391,0
1390,0,-8.22105,25.6267,-463.161,88648.8,-10654.8,-2754.6,-23.0044,-191.399,0
1391,0,-7.23911,26.6553,-460.17,88308.1,-10582.1,-2286.74,-22.9961,-191.903,0
1392,0,-6.20495,28.5611,-451.983,86844.1,-10235.5,-2159.75,-22.6452,-192.141,0
1393,0,-4.98847,29.1493,-431.112,83171,-9577.62,-1312.37,-22.2146,-192.925,0
1394,0,-1.82103,27.3812,-390.623,75630.8,-8305.18,-569.121,-21.2543,-193.621,0
1395,0,1.75733,24.5031,-330.144,63978,-6947.29,-94.7589,-21.0413,-193.79,0
1396,0,4.00366,20.5229,-255.547,49358.2,-6110.3,168.58,-23.9728,-193.134,0
1397,0,2.95757,15.4291,-176.37,33637.5,-5381.29,-3.99762,-30.7212,-190.643,0
1398,0,1.84268,10.8084,-110.612,20796.7,-4262.6,-93.0679,-38.8559,-187.908,0
1399,0,2.78796,6.8807,-65.4759,12078,-2693.31,102.71,-41.2191,-184.302,0
1400,0,5.35677,2.95566,-34.6385,5949.03,-1299.08,369.637,-37.2503,-170.937,0
1401,0,0,0,0,0,0,0,0,0,0
1402,0,0,0,0,0,0,0,0,0,0
1403,0,0,0,0,0,0,0,0,0,0
1404,0,0,0,0,0,0,0,0,0,0
1405,0,0,0,0,0,0,0,0,0,0
1406,0,0,0,0,0,0,0,0,0,0
1407,0,0,0,0,0,0,0,0,0,0
1408,0,0,0,0,0,0,0,0,0,0
1409,0,0,0,0,0,0,0,0,0,0
1410,0,0,0,0,0,0,0,0,0,0
1411,0,0,0,0,0,0,0,0,0,0
1412,0,0,0,0,0,0,0,0,0,0
1413,0,0,0,0,0,0,0,0,0,0
1414,0,0,0,0,0,0,0,0,0,0
1415,0,0,0,0,0,0,0,0,0,0
1416,0,0,0,0,0,0,0,0,0,0
1417,0,0,0,0,0,0,0,0,0,0
1418,0,0,0,0,0,0,0,0,0,0
1419,0,0,0,0,0,0,0,0,0,0
1420,0,0,0,0,0,0,0,0,0,0
1421,0,0,0,0,0,0,0,0,0,0
1422,0,0,0,0,0,0,0,0,0,0
1423,0,0,0,0,0,0,0,0,0,0
1424,0,0,0,0,0,0,0,0,0,0
1425,0,0,0,0,0,0,0,0,0,0
1426,0,0,0,0,0,0,0,0,0,0
1427,0,0,0,0,0,0,0,0,0,0
1428,0,0,0,0,0,0,0,0,0,0
1429,0,0,0,0,0,0,0,0,0,0
1430,0,0,0,0,0,0,0,0,0,0
1431,0,0,0,0,0,0,0,0,0,0
1432,0,0,0,0,0,0,0,0,0,0
1433,0,0,0,0,0,0,0,0,0,0
1434,0,0,0,0,0,0,0,0,0,0
1435,0,0,0,0,0,0,0,0,0,0
1436,0,0,0,0,0,0,0,0,0,0
1437,0,0,0,0,0,0,0,0,0,0
1438,0,0,0,0,0,0,0,0,0,0
1439,0,0,0,0,0,0,0,0,0,0
1440,0,0,0,0,0,0,0,0,0,0
1441,0,0,0,0,0,0,0,0,0,0
1442,0,0,0,0,0,0,0,0,0,0
1443,0,0,0,0,0,0,0,0,0,0
1444,0,0,0,0,0,0,0,0,0,0
1445,0,0,0,0,0,0,0,0,0,0
1446,0,0,0,0,0,0,0,0,0,0
1447,0,0,0,0,0,0,0,0,0,0
1448,0,0,0,0,0,0,0,0,0,0
1449,0,0,0,0,0,0,0,0,0,0
1450,0,0,0,0,0,0,0,0,0,0
1451,0,1.05151,2.32655,-30.6278,5561.83,-1539.26,111.407,-46.43,-167.766,0
1452,0,0.337648,2.01826,-54.1841,10331.2,-2908,-302.4,-53.563,-190.387,0
1453,0,-2.61552,2.18575,-86.0022,16705.7,-3904.4,-1166.74,-45.6359,-194.16,0
1454,0,-1.40535,3.36401,-138.119,27091.8,-3568.23,-1310.71,-26.3867,-196.098,0
1455,0,5.07748,8.76275,-190.262,37563.4,-2211.2,214.922,-11.8929,-197.406,0
1456,0,4.54271,15.0991,-232.325,45681.8,-1509.85,168.857,-6.55686,-196.641,0
1457,0,0.521489,21.1872,-267.064,52194.9,-1483.46,-633.618,-5.56103,-195.451,0
1458,0,-1.21246,25.4632,-306.601,59667.2,-1102.3,-873.239,-3.6142,-194.616,0
1459,0,-0.00736666,28.9093,-348.76,67815,-593.501,-541.731,-1.71798,-194.447,0
1460,0,-0.221817,29.6071,-386.747,75130.5,-382.68,-539.389,-0.993819,-194.264,0
1461,0,0.179158,28.4384,-419.609,81604.1,-176.539,-319.832,-0.42383,-194.475,0
1462,0,0.443022,29.5303,-449.465,87472.8,165.836,339.629,0.365174,-194.615,0
1463,0,1.08853,30.4635,-470.696,91440.1,-272.726,-57.4844,-0.576032,-194.267,0
1464,0,-1.18782,31.1946,-483.008,93774.4,-1087.15,-197.296,-2.24784,-194.147,0
1465,0,-3.37718,28.0587,-486.53,94536.4,-2004.22,-477.042,-4.11863,-194.307,0
1466,0,-5.73702,26.4288,-483.319,93775.1,-2967.36,-805.025,-6.14066,-194.023,0
1467,0,-6.6972,25.3001,-475.868,92229.7,-3758.05,-1017.61,-7.89927,-193.813,0
1468,0,-7.88881,23.5917,-469.27,90837.2,-4653.1,-1396.71,-9.91763,-193.571,0
1469,0,-7.96721,22.35,-463.002,89469.6,-5373.87,-1361.34,-11.6082,-193.238,0
1470,0,-8.08469,21.2392,-458.539,88333.1,-5914.78,-1337.93,-12.9,-192.64,0
1471,0,-8.17757,19.8783,-454.99,87623,-6299.11,-1665.43,-13.845,-192.582,0
1472,0,-9.08538,19.4203,-451.362,86720.4,-6887.02,-1977.53,-15.2592,-192.13,0
1473,0,-8.58455,18.9414,-448.399,85942.6,-7447.48,-2006.43,-16.6097,-191.665,0
1474,0,-10.0142,19.4488,-448.042,85821.6,-7903.92,-2431.16,-17.641,-191.548,0
1475,0,-10.9137,18.0514,-449.111,86000,-8282.8,-2769.37,-18.4425,-191.489,0
1476,0,-11.7738,16.7946,-450.168,86148.8,-8439.83,-2883.93,-18.7481,-191.37,0
1477,0,-11.5646,16.6289,-449.559,86081,-8243.23,-2775.15,-18.3362,-191.479,0
1478,0,-10.4098,15.5751,-448.607,85977,-7738.05,-2828.93,-17.2489,-191.653,0
1479,0,-8.72391,15.8485,-447.84,85828.4,-7029.08,-2939.07,-15.6953,-191.65,0
1480,0,-8.76788,17.135,-447.177,85701.2,-6471.68,-2589.11,-14.4722,-191.65,0
1481,0,-8.5196,17.5922,-446.65,85619.4,-6285.68,-2329.28,-14.0729,-191.692,0
1482,0,-8.67383,18.6539,-446.35,85505.3,-6074.63,-2433.16,-13.6095,-191.566,0
1483,0,-8.28915,19.0012,-448.07,86046.6,-5701.65,-2410,-12.7252,-192.038,0
1484,0,-7.67905,18.393,-452.406,86741.3,-5242.81,-2532.34,-11.5896,-191.733,0
1485,0,-7.14065,19.4252,-453.802,87099,-5068.46,-2491.94,-11.169,-191.932,0
1486,0,-7.87509,20.8575,-455.027,87312,-5185.68,-2578.71,-11.3964,-191.883,0
1487,0,-8.92912,21.7045,-459.038,88148.1,-5189.58,-2591.38,-11.3054,-192.028,0
1488,0,-9.73922,22.2548,-462.252,88833.7,-5189.64,-2592.02,-11.2269,-192.176,0
1489,0,-9.68625,23.6561,-464.801,89339.8,-5062.95,-2346.3,-10.8929,-192.211,0
1490,0,-8.1878,25.6933,-466.884,89835.5,-4769.32,-2489.56,-10.2154,-192.415,0
1491,0,-6.98755,27.6335,-468.859,90130.2,-4601.3,-2266.63,-9.81394,-192.233,0
1492,0,-6.08628,29.3789,-467.232,89706.5,-4395.84,-2290.47,-9.40814,-191.995,0
1493,0,-7.19484,30.9429,-456.451,87539.7,-4328.15,-2343.07,-9.48238,-191.783,0
1494,0,-9.53453,31.1203,-427.738,81891.6,-4724.31,-2329.09,-11.0537,-191.451,0
1495,0,-10.2524,29.8598,-387.545,73949.1,-5403.75,-2665.6,-13.9671,-190.809,0
1496,0,-10.9708,28.3646,-337.789,64255,-5472.07,-2229.76,-16.2238,-190.215,0
1497,0,-8.56773,23.7136,-279.991,53097.8,-5262.25,-2280.29,-18.8351,-189.632,0
1498,0,-5.68155,18.7434,-209.852,39340.8,-4587.47,-1342.31,-21.9391,-187.41,0
1499,0,-1.17288,13.2695,-137.013,25458.2,-3563.14,-760.236,-26.1761,-185.745,0
1500,0,3.2336,8.68324,-79.321,14212.3,-2473.44,-19.5299,-31.4647,-178.784,0
1501,0,0,0,0,0,0,0,0,0,0
1502,0,0,0,0,0,0,0,0,0,0
1503,0,0,0,0,0,0,0,0,0,0
1504,0,0,0,0,0,0,0,0,0,0
1505,0,0,0,0,0,0,0,0,0,0
1506,0,0,0,0,0,0,0,0,0,0
1507,0,0,0,0,0,0,0,0,0,0
1508,0,0,0,0,0,0,0,0,0,0
1509,0,0,0,0,0,0,0,0,0,0
1510,0,0,0,0,0,0,0,0,0,0
1511,0,0,0,0,0,0,0,0,0,0
1512,0,0,0,0,0,0,0,0,0,0
1513,0,0,0,0,0,0,0,0,0,0
1514,0,0,0,0,0,0,0,0,0,0
1515,0,0,0,0,0,0,0,0,0,0
1516,0,0,0,0,0,0,0,0,0,0
1517,0,0,0,0,0,0,0,0,0,0
1518,0,0,0,0,0,0,0,0,0,0
1519,0,0,0,0,0,0,0,0,0,0
1520,0,0,0,0,0,0,0,0,0,0
1521,0,0,0,0,0,0,0,0,0,0
1522,0,0,0,0,0,0,0,0,0,0
1523,0,0,0,0,0,0,0,0,0,0
1524,0,0,0,0,0,0,0,0,0,0
1525,0,0,0,0,0,0,0,0,0,0
1526,0,0,0,0,0,0,0,0,0,0
1527,0,0,0,0,0,0,0,0,0,0
1528,0,0,0,0,0,0,0,0,0,0
1529,0,0,0,0,0,0,0,0,0,0
1530,0,0,0,0,0,0,0,0,0,0
1531,0,0,0,0,0,0,0,0,0,0
1532,0,0,0,0,0,0,0,0,0,0
1533,0,0,0,0,0,0,0,0,0,0
1534,0,0,0,0,0,0,0,0,0,0
1535,0,0,0,0,0,0,0,0,0,0
1536,0,0,0,0,0,0,0,0,0,0
1537,0,0,0,0,0,0,0,0,0,0
1538,0,0,0,0,0,0,0,0,0,0
1539,0,0,0,0,0,0,0,0,0,0
1540,0,0,0,0,0,0,0,0,0,0
1541,0,0,0,0,0,0,0,0,0,0
1542,0,0,0,0,0,0,0,0,0,0
1543,0,0,0,0,0,0,0,0,0,0
1544,0,0,0,0,0,0,0,0,0,0
1545,0,0,0,0,0,0,0,0,0,0
1546,0,0,0,0,0,0,0,0,0,0
1547,0,0,0,0,0,0,0,0,0,0
1548,0,0,0,0,0,0,0,0,0,0
1549,0,0,0,0,0,0,0,0,0,0
1550,0,0,0,0,0,0,0,0,0,0
1551,0,-3.32867,-0.467127,-23.7763,4249.02,-889.633,-460.872,-34.2359,-163.516,0
1552,0,-0.585689,-1.36347,-36.5951,6873.85,-1182.75,-317.645,-32.4539,-187.596,0
1553,0,-1.06994,-0.393183,-62.4103,12263,-540.98,-84.2993,-9.50144,-196.202,0
1554,0,0.73296,4.71694,-115.914,23258,1547.17,296.004,12.5267,-200.502,0
1555,0,4.50119,11.0081,-159.13,32008.9,3145.41,1111.73,19.6476,-201.143,0
1556,0,0.812998,16.5405,-190.362,38194.7,3749.98,398.922,19.7051,-200.65,0
1557,0,-2.30928,20.5287,-222.456,44525.4,4486.68,35.5983,20.1627,-200.159,0
1558,0,-0.345333,22.6138,-263.162,52852.5,5745.49,314.049,21.8109,-200.827,0
1559,0,2.37874,23.7247,-308.315,62061.6,6918.25,1030.03,22.433,-201.288,0
1560,0,3.65372,25.6694,-353.982,71311.1,7714.11,1032.17,21.7999,-201.453,0
1561,0,5.23025,28.0725,-396.323,79978.1,8547.83,1290.01,21.5694,-201.797,0
1562,0,4.71273,30.0155,-427.512,85909.5,8288.55,912.416,19.401,-200.958,0
1563,0,3.47893,32.2196,-447.101,89604,7013.54,485.94,15.6992,-200.413,0
1564,0,0.440019,31.6197,-460.225,92344,5068.78,-277.494,11.024,-200.649,0
1565,0,-2.49425,30.6589,-469.892,94208.8,3369.98,-724.71,7.17776,-200.491,0
1566,0,-4.39983,29.0737,-476.67,95640.8,1947.95,-1323.21,4.08986,-200.644,0
1567,0,-4.84118,27.8996,-479.39,96243.4,529.835,-1731.44,1.10639,-200.762,0
1568,0,-6.14811,26.0749,-478.809,95968,-990.928,-2235.3,-2.07002,-200.431,0
1569,0,-8.15804,25.8335,-474.482,95095.6,-2290.75,-2363.85,-4.83001,-200.42,0
1570,0,-7.42802,25.1163,-468.471,94013.3,-3736.58,-2590.53,-7.97945,-200.682,0
1571,0,-8.53885,24.3185,-462.887,93058.4,-5243.84,-2701.5,-11.3317,-201.039,0
